"","Date","Time","Type","No.","1:F","1:Fm'","1:PAR","1:Y (II)","1:ETR","1:Fo'","1:ETR-F.","1:qP","1:qN","1:qL","1:NPQ","1:Y (NO)","1:Y (NPQ)","1:Fo","1:Fm","1:Fv/Fm","date","id","treatment","RLC_start","RLC_end","RLC","Respirometry","wet_weight_g","whole_anemone","Fv_Fm","note"
"427","24-05-26",14:16:37,"F",367,"98",107,192,0.084,6.8,86,0.84,0.429,-0.105,0.376,0.019,0.899,0.017,90,109,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","24-05-26",14:16:57,"F",368,"96",105,288,0.086,10.4,84,0.84,0.429,-0.105,0.375,0.038,0.881,0.033,90,109,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","24-05-26",14:17:17,"F",369,"98",106,424,0.075,13.4,82,0.84,0.333,-0.263,0.279,0.028,0.899,0.026,90,109,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","24-05-26",14:17:37,"F",370,"96",103,634,0.068,18.1,80,0.84,0.304,-0.211,0.253,0.058,0.881,0.051,90,109,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","24-05-26",14:17:57,"F",371,"95",100,829,0.05,17.4,77,0.84,0.217,-0.211,0.176,0.09,0.872,0.078,90,109,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","24-05-26",14:18:17,"F",372,"97",101,1160,0.04,19.5,80,0.84,0.19,-0.105,0.157,0.079,0.89,0.07,90,109,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","24-05-26",14:18:37,"F",373,"98",100,1511,0.02,12.7,79,0.84,0.095,-0.105,0.077,0.09,0.899,0.081,90,109,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","24-05-26",14:18:45,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","24-05-26",14:21:41,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","24-05-26",14:21:41,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.009, ETRmPot: 21.057 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","24-05-26",14:21:41,"REG2",NA,"#1: alpha: 0.086, ETRm: 34.920, Ik: 406.073   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","24-05-26",14:21:42,"FO",374,"43",76,0,0.434,0,0,0.84,0,0,0,0,0,0,43,76,0.434,"26Apr2024","PVC_22","PVC_100_mgL",374,386,"complete","complete",0.33,"yes",0.434,"cleavage"
"439","24-05-26",14:22:02,"F",375,"85",126,25,0.325,3.4,78,0.84,0.854,-0.455,0.784,-0.397,1.118,-0.443,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","24-05-26",14:22:22,"F",376,"135",204,45,0.338,6.4,119,0.84,0.812,-1.576,0.716,-0.627,1.776,-1.114,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","24-05-26",14:22:42,"F",377,"169",227,66,0.256,7.1,125,0.84,0.569,-2.091,0.421,-0.665,2.224,-1.48,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","24-05-26",14:23:02,"F",378,"159",215,91,0.26,9.9,128,0.84,0.644,-1.636,0.518,-0.647,2.092,-1.352,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","24-05-26",14:23:22,"F",379,"164",216,127,0.241,12.9,127,0.84,0.584,-1.697,0.452,-0.648,2.158,-1.399,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","24-05-26",14:23:42,"F",380,"164",208,192,0.212,17.1,118,0.84,0.489,-1.727,0.352,-0.635,2.158,-1.37,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","24-05-26",14:24:02,"F",381,"152",179,288,0.151,18.3,106,0.84,0.37,-1.212,0.258,-0.575,2,-1.151,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","24-05-26",14:24:22,"F",382,"143",168,424,0.149,26.5,105,0.84,0.397,-0.909,0.292,-0.548,1.882,-1.031,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","24-05-26",14:24:42,"F",383,"149",170,634,0.124,33,104,0.84,0.318,-1,0.222,-0.553,1.961,-1.085,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","24-05-26",14:25:02,"F",384,"144",156,829,0.077,26.8,96,0.84,0.2,-0.818,0.133,-0.513,1.895,-0.972,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","24-05-26",14:25:22,"F",385,"134",143,1160,0.063,30.7,90,0.84,0.17,-0.606,0.114,-0.469,1.763,-0.826,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","24-05-26",14:25:42,"F",386,"132",142,1513,0.07,44.5,89,0.84,0.189,-0.606,0.127,-0.465,1.737,-0.807,43,76,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","24-05-26",14:25:50,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","24-05-26",14:28:22,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","24-05-26",14:28:22,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.010, ETRmPot: 20.497 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","24-05-26",14:28:22,"REG2",NA,"#1: alpha: 0.070, ETRm: 38.647, Ik: 556.041   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","24-05-26",14:28:23,"FO",387,"52",110,0,0.527,0,0,0.84,0,0,0,0,0,0,52,110,0.527,"26Apr2024","PVC_21","PVC_100_mgL",387,399,"complete","complete",0.61,"yes",0.527,"stopped reading 2x partway though. started over immediately after, cleavage"
"456","24-05-26",14:28:43,"F",388,"63",112,25,0.438,4.6,52,0.84,0.817,-0.034,0.674,-0.018,0.573,-0.011,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","24-05-26",14:29:03,"F",389,"62",101,45,0.386,7.3,50,0.84,0.765,0.121,0.617,0.089,0.564,0.05,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","24-05-26",14:29:23,"F",390,"65",99,66,0.343,9.5,52,0.84,0.723,0.19,0.578,0.111,0.591,0.066,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","24-05-26",14:29:43,"F",391,"66",94,91,0.298,11.4,51,0.84,0.651,0.259,0.503,0.17,0.6,0.102,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","24-05-26",14:30:03,"F",392,"68",85,127,0.2,10.7,45,0.84,0.425,0.31,0.281,0.294,0.618,0.182,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","24-05-26",14:30:23,"F",393,"53",64,192,0.172,13.9,35,0.84,0.379,0.5,0.25,0.719,0.482,0.346,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","24-05-26",14:30:43,"F",394,"53",61,288,0.131,15.8,34,0.84,0.296,0.534,0.19,0.803,0.482,0.387,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","24-05-26",14:31:03,"F",395,"54",63,424,0.143,25.5,37,0.84,0.346,0.552,0.237,0.746,0.491,0.366,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","24-05-26",14:31:23,"F",396,"57",64,634,0.109,29,39,0.84,0.28,0.569,0.192,0.719,0.518,0.373,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","24-05-26",14:31:43,"F",397,"60",66,829,0.091,31.7,41,0.84,0.24,0.569,0.164,0.667,0.545,0.364,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","24-05-26",14:32:03,"F",398,"64",69,1159,0.072,35,42,0.84,0.185,0.534,0.121,0.594,0.582,0.346,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","24-05-26",14:32:23,"F",399,"67",72,1512,0.069,43.8,41,0.84,0.161,0.466,0.099,0.528,0.609,0.322,52,110,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","24-05-26",14:32:31,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","24-05-26",14:37:54,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","24-05-26",14:37:54,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.009, ETRmPot: 22.261 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","24-05-26",14:37:54,"REG2",NA,"#1: alpha: 0.092, ETRm: 35.706, Ik: 386.560   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","24-05-26",14:37:56,"FO",400,"182",456,0,0.601,0,0,0.84,0,0,0,0,0,0,182,456,0.601,"26Apr2024","PVC_5","PVC_0.01_mgL",400,412,"complete","complete",1.45,"yes",0.601,"placement_issue, healthy"
"473","24-05-26",14:38:16,"F",401,"259",422,25,0.386,4.1,193,0.84,0.712,0.164,0.531,0.081,0.568,0.046,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","24-05-26",14:38:36,"F",402,"249",373,45,0.332,6.3,170,0.84,0.611,0.259,0.417,0.223,0.546,0.122,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","24-05-26",14:38:56,"F",403,"218",309,66,0.294,8.1,146,0.84,0.558,0.405,0.374,0.476,0.478,0.228,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","24-05-26",14:39:16,"F",404,"180",254,91,0.291,11.1,126,0.84,0.578,0.533,0.405,0.795,0.395,0.314,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","24-05-26",14:39:36,"F",405,"168",232,126,0.276,14.6,118,0.84,0.561,0.584,0.394,0.966,0.368,0.356,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","24-05-26",14:39:56,"F",406,"172",223,192,0.229,18.5,115,0.84,0.472,0.606,0.316,1.045,0.377,0.394,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","24-05-26",14:40:16,"F",407,"165",201,288,0.179,21.7,100,0.84,0.356,0.631,0.216,1.269,0.362,0.459,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","24-05-26",14:40:36,"F",408,"146",171,424,0.146,26,88,0.84,0.301,0.697,0.181,1.667,0.32,0.534,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","24-05-26",14:40:56,"F",409,"127",140,635,0.093,24.8,76,0.84,0.203,0.766,0.121,2.257,0.279,0.628,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","24-05-26",14:41:16,"F",410,"122",136,829,0.103,35.9,76,0.84,0.233,0.781,0.145,2.353,0.268,0.629,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","24-05-26",14:41:36,"F",411,"128",138,1160,0.072,35.1,80,0.84,0.172,0.788,0.108,2.304,0.281,0.647,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","24-05-26",14:41:56,"F",412,"128",137,1512,0.066,41.9,81,0.84,0.161,0.796,0.102,2.328,0.281,0.653,182,456,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","24-05-26",14:42:04,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","24-05-26",14:48:15,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","24-05-26",14:48:17,"FO",413,"32",46,0,0,0,0,0.84,0,0,0,0,0,0,32,46,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","24-05-26",14:48:37,"F",414,"35",44,25,0,0,30,0.84,0,0,0,0,0,0,32,46,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","24-05-26",14:48:57,"F",415,"35",44,45,0,0,31,0.84,0,0,0,0,0,0,32,46,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","24-05-26",14:49:09,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","24-05-26",14:49:40,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","24-05-26",14:49:40,"REG1",NA,"#1: alpha: 0.060, ETRm: 15.399, Ik: 257.291   ( beta: 0.017, ETRmPot: 30.464 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","24-05-26",14:49:40,"REG2",NA,"#1: alpha: 0.024, ETRm: 10.933, Ik: 447.676   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","24-05-26",14:49:41,"FO",416,"21",34,0,0,0,0,0.84,0,0,0,0,0,0,21,34,0.382,"26Apr2024","PVC_6","PVC_0.1_mgL",416,428,"complete","complete",0.86,"yes",0.382,"beginning Fo didn't read, but the rest of the ETR was captured, healthy"
"495","24-05-26",14:50:01,"F",417,"49",62,25,0.21,2.2,46,0.84,0.813,-0.231,0.763,-0.452,1.441,-0.651,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","24-05-26",14:50:21,"F",418,"56",69,45,0.188,3.6,52,0.84,0.765,-0.308,0.71,-0.507,1.647,-0.835,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","24-05-26",14:50:41,"F",419,"67",79,66,0.152,4.2,60,0.84,0.632,-0.462,0.566,-0.57,1.971,-1.123,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","24-05-26",14:51:01,"F",420,"80",93,91,0.14,5.4,76,0.84,0.765,-0.308,0.727,-0.634,2.353,-1.493,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","24-05-26",14:51:21,"F",421,"84",94,127,0.106,5.7,76,0.84,0.556,-0.385,0.503,-0.638,2.471,-1.577,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","24-05-26",14:51:41,"F",422,"86",94,192,0.085,6.9,76,0.84,0.444,-0.385,0.392,-0.638,2.529,-1.614,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","24-05-26",14:52:01,"F",423,"100",109,288,0.083,10,90,0.84,0.474,-0.462,0.427,-0.688,2.941,-2.024,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","24-05-26",14:52:21,"F",424,"101",109,424,0.073,13,86,0.84,0.348,-0.769,0.296,-0.688,2.971,-2.044,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","24-05-26",14:52:41,"F",425,"92",96,635,0.042,11.2,75,0.84,0.19,-0.615,0.155,-0.646,2.706,-1.748,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","24-05-26",14:53:01,"F",426,"85",89,829,0.045,15.7,71,0.84,0.222,-0.385,0.185,-0.618,2.5,-1.545,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","24-05-26",14:53:21,"F",427,"88",90,1160,0.022,10.7,70,0.84,0.1,-0.538,0.08,-0.622,2.588,-1.61,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","24-05-26",14:53:41,"F",428,"81",85,1513,0.047,29.9,65,0.84,0.2,-0.538,0.16,-0.6,2.382,-1.429,21,34,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","24-05-26",14:53:49,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","24-05-26",14:59:54,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","24-05-26",14:59:54,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.009, ETRmPot: 21.523 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","24-05-26",14:59:54,"REG2",NA,"#1: alpha: 0.090, ETRm: 27.661, Ik: 307.872   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","24-05-26",14:59:55,"FO",429,"43",70,0,0.386,0,0,0.84,0,0,0,0,0,0,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","24-05-26",15:00:15,"F",430,"46",69,25,0.333,3.5,40,0.84,0.793,-0.074,0.69,0.014,0.657,0.01,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","24-05-26",15:00:35,"F",431,"47",67,45,0.299,5.7,40,0.84,0.741,0,0.631,0.045,0.671,0.03,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","24-05-26",15:00:55,"F",432,"49",66,66,0.258,7.2,38,0.84,0.607,-0.037,0.471,0.061,0.7,0.042,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","24-05-26",15:01:15,"F",433,"49",67,91,0.269,10.3,39,0.84,0.643,-0.037,0.512,0.045,0.7,0.031,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","24-05-26",15:01:35,"F",434,"53",67,127,0.209,11.1,41,0.84,0.538,0.037,0.416,0.045,0.757,0.034,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","24-05-26",15:01:55,"F",435,"52",63,192,0.175,14.1,36,0.84,0.407,0,0.282,0.111,0.743,0.082,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","24-05-26",15:02:15,"F",436,"49",57,288,0.14,16.9,33,0.84,0.333,0.111,0.224,0.228,0.7,0.16,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","24-05-26",15:02:35,"F",437,"46",54,424,0.148,26.4,28,0.84,0.308,0.037,0.187,0.296,0.657,0.195,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","24-05-26",15:02:55,"F",438,"45",50,635,0.1,26.7,32,0.84,0.278,0.333,0.198,0.4,0.643,0.257,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","24-05-26",15:03:15,"F",439,"45",49,829,0,0,33,0.84,0,0,0,0,0,0,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","24-05-26",15:03:35,"F",440,"45",49,1160,0,0,31,0.84,0,0,0,0,0,0,43,70,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","24-05-26",15:03:53,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","24-05-26",15:05:44,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","24-05-26",15:05:45,"FO",441,"9",31,0,0,0,0,0.84,0,0,0,0,0,0,9,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","24-05-26",15:06:05,"F",442,"10",27,25,0,0,4,0.84,0,0,0,0,0,0,9,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","24-05-26",15:06:25,"F",443,"9",26,45,0,0,0,0.84,0,0,0,0,0,0,9,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","24-05-26",15:06:38,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","24-05-26",15:08:00,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","24-05-26",15:08:00,"REG1",NA,"#1: alpha: 0.064, ETRm: 25.459, Ik: 396.039   ( beta: 0.002, ETRmPot: 29.069 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","24-05-26",15:08:00,"REG2",NA,"#1: alpha: 0.051, ETRm: 25.245, Ik: 496.017   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","24-05-26",15:08:01,"FO",444,"15",59,0,0.746,0,0,0.84,0,0,0,0,0,0,15,59,0.746,"26Apr2024","PVC_11","PVC_1_mgL",444,456,"complete","complete",0.89,"yes",0.746,"placement_issue , healthy"
"533","24-05-26",15:08:21,"F",445,"49",61,25,0.197,2.1,45,0.84,0.75,0.636,0.689,-0.033,0.831,-0.028,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","24-05-26",15:08:41,"F",446,"50",62,45,0.194,3.7,47,0.84,0.8,0.659,0.752,-0.048,0.847,-0.041,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","24-05-26",15:09:01,"F",447,"51",62,66,0.177,4.9,46,0.84,0.688,0.636,0.621,-0.048,0.864,-0.041,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","24-05-26",15:09:21,"F",448,"52",59,91,0.119,4.5,44,0.84,0.467,0.659,0.395,0,0.881,0,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","24-05-26",15:09:41,"F",449,"49",60,127,0.183,9.8,43,0.84,0.647,0.614,0.568,-0.017,0.831,-0.014,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","24-05-26",15:10:01,"F",450,"51",59,192,0.136,11,46,0.84,0.615,0.705,0.555,0,0.864,0,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","24-05-26",15:10:21,"F",451,"53",60,288,0.117,14.2,46,0.84,0.5,0.682,0.434,-0.017,0.898,-0.015,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","24-05-26",15:10:41,"F",452,"54",58,424,0.069,12.3,43,0.84,0.267,0.659,0.213,0.017,0.915,0.016,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","24-05-26",15:11:01,"F",453,"57",62,634,0.081,21.6,46,0.84,0.313,0.636,0.253,-0.048,0.966,-0.047,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","24-05-26",15:11:21,"F",454,"56",60,828,0.067,23.3,45,0.84,0.267,0.659,0.215,-0.017,0.949,-0.016,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","24-05-26",15:11:41,"F",455,"51",54,1160,0.056,27.3,41,0.84,0.231,0.705,0.186,0.093,0.864,0.08,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","24-05-26",15:12:01,"F",456,"51",53,1511,0.038,24.1,41,0.84,0.167,0.727,0.134,0.113,0.864,0.098,15,59,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","24-05-26",15:12:09,"SLCE",NA,"Light Curve end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","24-05-26",15:15:34,"SLCS",NA,"Light Curve start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","24-05-26",15:15:34,"REG1",NA,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.032, ETRmPot: 3.859 )   (Platt et al. 1980)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","24-05-26",15:15:34,"REG2",NA,"#1: alpha: 0.092, ETRm: 10.756, Ik: 117.200   (Jassby and Platt 1976)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","24-05-26",15:15:35,"FO",457,"52",77,0,0.325,0,0,0.84,0,0,0,0,0,0,52,77,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
